4225
2381
4181
9470
11105
1911
13006
5267
6718
7083
7429
7249
13477
7654
26554
5046
2961
9606
1846
7908
14085
12445
12473
6061
1946
5719
7090
2183
30700
5754
12577
14121
4197
3877
7438
10918
3318
17971
3994
4744
20949
3228
12926
2376
13135
1385
6849
4626
11993
4320
4305
4517
3235
3344
4085
3493
3618
18898
9615
8829
17911
3437
11663
5088
6227
15188
5208
9942
8423
6756
12783
9789
11909
4928
10867
7675
6653
4287
19263
7172
14527
1683
2769
11215
3553
5328
11416
4969
3699
8452
14943
13072
5267
7661
2138
5922
1463
8237
13089
4675
5879
4538
2948
7540
12000
1002
10937
1969
5568
12252
7042
3961
3893
4434
17152
14482
4495
5349
2976
4627
5637
7354
6096
2538
1761
3215
4117
3246
2058
6562
2021
5990
10045
1318
3878
10162
4005
3726
1841
4744
1106
15823
4500
5665
7817
2787
2368
6336
30848
3064
5196
12223
32466
4166
3693
6223
16858
10076
12465
12345
14417
9943
12918
6271
10609
6579
2712
3616
8453
6149
8464
1772
6742
2363
2929
4365
5739
4050
10344
11306
2388
4854
11908
16939
5027
9379
4559
11024
6117
7869
5020
2394
16995
2588
7516
14663
2134
6270
17534
7563
15874
4852
13958
7409
13031
4990
5810
4939
5193
6620
5906
6212
5623
12087
12639
2812
3893
4366
8263
15136
9819
7395
6579
2772
2776
7875
2507
8074
13714
8218
25706
4012
6120
19174
15282
12580
2163
4271
8445
4849
8228
6371
8794
8993
3878
9977
2717
3903
8470
3278
2950
15495
6825
2029
10105
1549
10978
6993
5071
3881
6811
5755
5598
4225
6460
10717
6748
9452
3199
9576
17571
2701
4062
8803
2870
2551
10451
12559
3730
9649
2726
4652
4375
5222
10576
19198
23145
11517
2173
15152
3516
11080
5767
4766
4670
4854
12727
2442
5088
1993
5968
7384
3332
4208
6758
6588
5898
3329
2481
5009
8832
10299
7943
18346
12600
7836
13945
9097
8442
8234
6034
10278
6615
7296
5060
4059
6932
5415
1798
1297
4485
5254
2995
3004
2898
3472
10234
2018
2057
3931
5654
7477
10872
2216
5884
14907
4377
4110
13188
10901
9909
2055
3022
7068
4451
21442
1767
9010
14123
1413
3190
4907
5125
5455
4981
12302
9875
7273
21492
4501
7652
13831
3567
13874
3978
1168
9267
12162
2461
2872
9608
2184
6040
6426
2333
3544
9849
3096
11317
5625
3549
9631
2250
9371
6331
14857
5784
5222
6258
10589
978
15270
2337
14977
4967
3646
13753
1890
5938
4543
7542
2147
4837
16664
4686
6982
2733
2843
2496
13894
4431
7665
10122
13606
6860
8014
6372
14708
8941
3330
6088
1979
3214
9496
5741
2759
5383
1446
6059
2122
5351
8174
21001
2390
4685
6476
3752
4919
6150
8566
6499
2578
5042
12854
10651
17618
4923
2893
7964
5183
13654
3360
5454
3487
15974
5112
6511
3773
7618
7640
8675
4850
2238
6720
3005
1050
3026
7544
3330
12984
2334
3639
8896
4784
6145
3349
8327
3752
3136
2553
6993
6780
10198
14894
2784
7469
2622
3747
10459
10359
9235
927
6292
5607
4562
5223
2531
6093
7265
2887
9391
3747
1720
17194
6598
4126
5989
17138
5397
2172
3407
2794
5121
13382
3623
11246
2468
26108
14962
8971
8290
7073
10785
11219
17939
11976
6736
10504
7288
1332
5172
16833
6999
12889
4874
11768
4532
7210
3198
9140
8687
2145
5656
4348
6521
8946
1225
6851
11225
18015
7941
20001
6065
3021
5577
5994
24517
16688
5931
17966
2522
6011
2666
3921
5526
2562
3429
9754
10799
17401
16851
9369
3171
3382
8630
5907
1893
9492
1648
1302
3938
10285
3781
3524
3770
3998
3560
8065
2234
10602
7824
10142
7085
3026
15555
2900
3107
8558
5951
22390
1916
5632
5150
2910
8514
3386
3946
3148
26386
14859
7059
2674
25700
4505
14546
6208
4378
12529
11603
3733
15055
20076
2156
